timestamp,fatigue_label,left_knee,right_knee,left_hip,right_hip,left_ankle,right_ankle,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,neck,left_spine,right_spine,left_hip_torso,right_hip_torso,left_shoulder_torso,right_shoulder_torso
2025-03-23 18:36:14.330598,0.0,68.86653946008681,145.73347257947344,71.88051459336113,155.41038761544573,125.69786971103183,178.49910807740616,52.131522074358834,19.498692495863974,173.31923714471554,84.06437279848998,111.44428861623696,178.23792486077744,114.20825808774374,122.02998562824352,81.47910955278395,70.00731162147422,47.36341070291189,106.43048115283824,121.69063823635707
2025-03-23 18:36:14.355340,0.0,62.3139035093601,123.41847248761431,71.18137498604747,120.54466649684433,106.8994327996819,123.92353741404338,49.27980023019781,6.9503529325022395,146.30322345948457,99.05110238290607,152.32493248268702,173.5960095048632,120.61952806688468,121.19702237446427,83.62164378360592,62.181069548851575,44.658050026575424,102.35146028872555,109.06002671590433
2025-03-23 18:36:14.379140,0.0,79.57490173425373,104.95702949666679,71.74197017877489,108.99068129670064,107.39493257365376,112.1334326531194,39.81538213879717,18.52469643008347,124.72259443615425,83.48677995539403,156.46310971632093,172.36227754449806,113.21528653161177,129.7723248340794,74.826012892361,58.05823299558631,41.23265101613342,95.6888737475161,118.05286709492414
2025-03-23 18:36:14.404609,0.0,104.12660625764809,85.90970525679,76.5110689943336,115.62938220863624,124.3233261944624,100.44887975637654,42.152240577035705,14.256584739135548,129.25601324382947,87.87444926771737,158.41261895642472,160.31648689257253,116.13460513582754,124.71345023253355,80.3125970460414,61.493806316823836,43.71640489183153,95.89501200760857,115.48776602998768
2025-03-23 18:36:14.427875,0.0,123.97129168139932,89.71368388316881,74.34698620794936,116.04335716270276,140.65155687245897,103.0948350939655,41.34767769794029,15.070831491684753,130.96907987355513,90.62254561835525,163.49470086624495,163.62243201489204,107.46218022723681,121.78536900542042,83.53076045736715,60.942853550938196,44.99094746698151,96.91805994929359,114.18431977754386
2025-03-23 18:36:14.452476,0.0,53.584998061633655,77.38929616776966,78.46341439888008,124.87852984430761,75.43311661527764,95.36222568175273,35.2222644365699,27.45486614257592,130.4472871351424,87.73495477656222,165.09878835401412,161.15914479855712,111.96366746327632,119.42827862985811,88.91787902601152,62.52116224382088,49.83049441441248,95.53521136003441,118.79576156324178
2025-03-23 18:36:14.475816,0.0,108.96683936261081,75.1739271464453,79.50991472143838,126.82037115168444,132.5307034081109,96.02314367710986,31.96030696491796,29.261455035097995,125.34112700496556,88.88519116594956,169.12576315229182,165.39633161949808,110.21525225616996,114.367601642703,93.45228375421746,59.263061330250395,50.63004979737134,96.72050742415207,116.68136917894341
2025-03-23 18:36:14.499827,0.0,141.451206046594,91.0606596528246,77.21778143463688,131.41196583808875,153.71477547149155,102.87179606096296,31.30945869625994,31.77220320419514,128.29973004703095,86.50155920743667,164.41214867491547,167.562052086956,112.61608569728904,116.3992625505328,91.96214930308797,59.303762611448064,50.874919444425615,97.88419821579987,116.83605183103445
2025-03-23 18:36:14.523595,0.0,56.016208328883124,59.30601004458265,80.62570791142005,137.14021381767074,78.61731021049921,79.57607381564016,26.90875464251636,34.77501591946009,125.74308283509474,84.8907448591255,168.67676055483184,169.1127818051831,114.42618625847798,115.45061761536294,93.54660793564531,57.513250699413945,51.294110974885456,96.69427391317116,115.99227109779703
2025-03-23 18:36:14.547687,0.0,45.67070858851997,58.70851223206063,80.8363091831362,134.58866910174356,60.15417857033476,64.28737527839485,23.61360294272394,35.07035145549283,121.35218534375224,85.02528978717713,166.81802951210383,163.96311767029175,107.00050610062414,115.49137635635361,91.06727151470245,55.98974716428731,48.77112499869139,92.77504726061893,119.35025926654177
2025-03-23 18:36:14.571925,0.0,31.784437385087926,34.54241499246484,83.07160611574922,135.9227957120799,59.13973522456143,44.66320575297935,23.310003524609503,38.33517714259553,122.33965610758939,85.6984402491286,167.40595281660705,163.7226837918203,106.14032917246541,114.80821750946524,93.57126066847482,56.25450227418398,50.39711706959355,93.50323208033693,119.76247040892805
2025-03-23 18:36:14.594588,0.0,14.298763557357688,30.198694905690104,83.98406147646133,136.4361740677553,46.38112822031002,42.614327627389926,20.021726420049475,38.50345282808568,118.67904878732118,85.25300354603878,168.48905549564827,163.23824977182022,99.8887760947774,116.30384543983749,92.07061427773985,56.422339865725434,50.26091623802115,90.92757300743588,119.22314652312193
2025-03-23 18:36:14.618881,0.0,15.15483933893745,33.092440078164714,84.67041564855941,138.72890544428,69.4475547729301,49.945239882906876,18.874554818510315,39.39878290667982,118.83049057882876,86.44847031619618,170.09060337245444,159.47901497382364,99.29948875746484,114.38298201309573,94.11422214852242,55.571039770908804,50.82274550096721,91.48500910734894,118.29112445622303
2025-03-23 18:36:14.642032,0.0,15.212270710130667,42.912479689837255,85.46084021044847,141.87936653766621,61.390784780760114,53.188922837423455,20.134729050058933,42.01629303796189,121.55436827034612,85.9043093496348,168.2724378199549,159.79876676711277,97.53415432614588,114.15313244529611,94.41268106951628,55.462134832395755,51.224015810151876,93.94703467424334,119.63817389896509
2025-03-23 18:36:14.665375,0.0,15.189726934111263,51.33882479251395,86.18633299881395,142.97917443132047,56.51825431146803,59.37170680543072,19.930583911742367,43.69714183730432,121.200029315866,85.16061899181376,168.99530398363413,160.42874879701074,96.3890610691854,116.29671664143729,93.20228425738483,55.938979606331316,51.18579285939947,93.28432872676763,120.84439612345695
2025-03-23 18:36:14.689861,0.0,18.019046220558153,63.180401857253685,85.5262014289132,143.32857059951826,59.253692070874976,72.2792904144729,16.860257140794317,44.31716968689244,117.51217917675027,85.03556680553233,170.80137511055418,165.8154117885725,93.65211093447978,117.425900234425,92.36342978058329,55.77794026793143,50.976687696839484,90.68367290539817,120.70442390728033
2025-03-23 18:36:14.713446,0.0,11.98388307414956,62.4593146036778,89.59361310162791,145.60352557263604,63.23745736601491,73.9275247597393,14.913723160740478,45.392514413810446,116.33506768264698,85.22894546360382,170.85265343146895,166.11121839466853,92.96835995265299,116.60220291166252,93.27076626222667,55.302902754083966,51.26735729858024,89.94849366701001,120.48477473365172
2025-03-23 18:36:14.736615,0.0,5.721255794156889,60.70101959455394,88.67630783922449,145.58305656004202,61.54506609806259,72.43037584144419,14.408171013386065,44.30307291001421,115.92765498071346,86.64795960425488,170.26316059564104,166.23295253573576,90.58770753744244,117.01546086992221,92.6784736551685,55.215075791165475,51.06972625407423,89.71874594633725,119.2985634519723
2025-03-23 18:36:14.759337,0.0,7.143113674176675,54.250531571148485,88.0135761016164,146.0428644994709,41.72624058247694,65.78554125764038,14.603811070344278,44.00928514473942,115.89319022808924,87.49490536848025,170.30191471531901,166.31988409903698,91.37205760307238,119.94696632519737,90.81303183864664,56.33970234379021,51.297556635884945,89.22660511837869,118.62649293286101
