timestamp,fatigue_label,left_knee,right_knee,left_hip,right_hip,left_ankle,right_ankle,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,neck,left_spine,right_spine,left_hip_torso,right_hip_torso,left_shoulder_torso,right_shoulder_torso
2025-03-23 18:39:56.444889,0.0,171.55443783245804,173.785513626102,170.2074957128729,174.72918932797262,105.00073035262722,109.98178077205222,36.50754532861521,0.25186772133369584,102.17696749656915,134.4176511504596,153.83107963266875,152.97770712118222,46.16066510429631,96.96910207106295,99.77443874012775,37.0173433341773,36.007674978850346,111.84618802995443,87.66594876613637
2025-03-23 18:39:56.467805,0.0,173.36438326940217,174.0802871548389,170.14319832167058,175.53862311312187,109.311758487139,111.02257569846637,35.670135600198655,3.232307943923838,102.7874887065658,129.80168906119295,152.07453497638966,147.38859878167528,41.811486048398365,96.52132832419248,98.65804503944952,35.19990136546265,34.0239038487874,110.93225580348803,86.32619848914477
2025-03-23 18:39:56.492189,0.0,173.3366171700944,174.10427098630956,170.82619618771565,174.09853731625577,104.99701117466003,111.5400382803993,35.835559749636,2.439720447638391,103.35506861612066,132.2607141261497,155.64928704183734,149.33295426305298,42.72565345280437,95.99405042648964,99.50385294303713,35.21145307879093,34.233275546557856,111.2419078858044,86.65602804666646
2025-03-23 18:39:56.519041,0.0,173.71612927398758,173.47647110861772,170.5066757704391,174.0831021541853,104.03572633663634,112.43007894667252,35.21184383976978,2.4348205680693193,104.31840188685888,131.63898123807223,155.6771760523959,148.66316338129639,42.98239980079671,96.36360899115813,99.65319604821808,35.67105006297488,34.65030107550394,110.29033288142429,86.46988535089994
2025-03-23 18:39:56.543081,0.0,173.6320560705915,173.549694785527,170.61268294057587,174.0775205567946,104.66472076957163,112.89926595407903,35.258945738323284,1.7639159704574874,104.09709007574588,133.85866506093174,157.36873826265523,148.40649119307403,42.51390186187597,96.14305862495405,99.80674879964363,35.41799868170034,34.60012661624004,111.19229729249943,86.35292505076869
2025-03-23 18:39:56.566325,0.0,173.1085009208803,173.810041673285,170.85652167803073,173.96375695436072,104.75959211073899,112.98793604157461,35.47786963688492,1.4128946274744143,103.95606525984869,134.95178641759233,156.42677536318374,148.87303499152412,41.64725585265598,96.06622815477688,100.11410553862764,35.46514236736352,34.8627494701492,112.22501322576481,85.65962809024118
2025-03-23 18:39:56.589904,0.0,173.08354142828895,173.96721127574196,170.19057558580676,174.47654585157602,104.36692892001602,113.10040009613766,35.84670500082012,2.9433403537388325,103.78243030874091,133.6937202859435,155.0939158522156,153.02993498925622,40.960866611763926,95.22088420330253,100.9132012002483,35.391384133306055,34.96940052660885,112.74403742149457,84.02524182203588
2025-03-23 18:39:56.613965,0.0,172.94905113525454,173.84712821500784,169.87939777980813,174.60748626770805,105.40402144967942,113.14440430009194,35.53010904473781,2.954719151435053,104.65907368701636,134.6706504052321,153.68521265287973,154.46508359730643,42.66465909978586,95.78042542868586,100.77807935032719,36.13967669933026,35.37798761413452,110.89515981685187,85.12172529743785
2025-03-23 18:39:56.637440,0.0,172.76124810919254,173.1756519053637,169.48718460297388,175.16920619903559,104.81710126990998,112.65062409770906,35.4483338513507,2.950523385964472,105.26457035899492,135.23461549794578,153.28200038798278,156.88191338691533,43.207627481946766,96.48862503120156,100.29363709545193,36.54181578471169,35.56913163498317,110.28440584964234,85.43114248909039
2025-03-23 18:39:56.662180,0.0,172.5125833500091,173.17342296044998,169.60668255886887,175.21318512372585,105.56561706962378,112.76822678066202,35.542008641372696,2.9283822627988876,105.48427816451871,134.86131826805706,152.84110866112664,156.15490166095088,43.922983841492425,96.88894538918903,99.90773303242695,36.649147585854266,35.526127941586786,110.02091920948428,85.79602874747356
2025-03-23 18:39:56.685428,0.0,172.38876459161685,173.078949443575,169.58927188989458,175.27250277754987,105.19119058731297,112.77949653101427,35.85631470523924,2.9828116855765523,105.0975075539883,134.86817110288186,153.2834024526137,155.77733878473094,43.830034670747615,97.18824586791169,99.63723031063182,36.80573041279976,35.68874503261321,110.688806045635,85.35922079548419
2025-03-23 18:39:56.710157,0.0,172.52467187477953,172.0561354429541,169.55176560930664,175.45359277594343,105.93304339727933,113.56110571993506,35.895749011550244,2.938356845798134,104.89798171545578,135.07828952929492,153.42851687348227,155.72512897370893,43.51395293934763,97.07688314358758,99.70382965911833,36.81783228454669,35.804131652054636,111.20426398242806,84.97241538061813
2025-03-23 18:39:56.735227,0.0,172.51694736351698,172.0572330443584,169.5301179176618,175.4477123088055,104.16390228751649,113.73230231423898,35.70935791792503,2.5820153671110924,105.04173677159557,135.80405336164517,154.18062268144374,155.53751769306265,43.50671599860749,97.19024610306722,99.57147070591088,36.80672220388605,35.795321339013974,111.1608416913958,85.20478405044003
2025-03-23 18:39:56.760627,0.0,172.566063250796,172.37601045779107,169.47574086824238,175.35704918596772,103.21317602473113,113.44195286327309,35.56608882364142,2.408304194346281,105.1742460910329,135.89412488961148,154.43057519532647,155.28373875954205,43.414746256187115,97.28719870481137,99.43954200229754,36.79629299560174,35.716285580625716,110.8041304476536,85.62691347453263
2025-03-23 18:39:56.785375,0.0,172.54800126248043,172.81224231777415,169.46737523666803,175.1433762341656,103.30711160226366,113.04279046647633,35.341534259813976,2.4407818452616272,105.3405785923427,135.91498942764565,154.63017038388472,156.03153379486193,43.617684280571005,97.36130690024005,99.3858049617916,36.80924953140477,35.67263685119836,110.34400363224057,85.80963692028014
